unit_key	command_stars
ntw3_inf_light_119_001_6436_tow_028_com_3739	2
ntw3_inf_light_119_002_5072_com_2066	2
ntw3_inf_light_119_002_5072_com_2066	2
ntw3_inf_light_119_002_5072_tow_028_com_2066	2
ntw3_inf_light_119_002_5072_tow_028_com_2066	2
ntw3_inf_light_119_024_1267_com_0559	1
ntw3_inf_light_119_024_1267_com_0559	1
ntw3_inf_light_119_024_1267_tow_028_com_0559	1
ntw3_inf_light_119_024_1267_tow_028_com_0559	1
ntw3_inf_light_119_999_1266_com_0558	1
ntw3_inf_light_119_999_1266_com_0558	1
ntw3_inf_light_119_999_1266_tow_028_com_0558	1
ntw3_inf_light_119_999_1266_tow_028_com_0558	1
ntw3_inf_light_120_001_1272_com_3556	2
ntw3_inf_light_120_001_1272_com_3556	2
ntw3_inf_light_120_001_1272_tow_028_com_3556	2
ntw3_inf_light_120_001_1272_tow_028_com_3556	2
ntw3_inf_light_120_003_1274_com_0565	1
ntw3_inf_light_120_003_1274_com_0565	1
ntw3_inf_light_120_003_1274_tow_028_com_0565	1
ntw3_inf_light_120_003_1274_tow_028_com_0565	1
ntw3_inf_light_120_018_1271_com_0562	3
ntw3_inf_light_120_018_1271_com_0562	3
ntw3_inf_light_120_018_1271_tow_028_com_0562	3
ntw3_inf_light_120_018_1271_tow_028_com_0562	3
ntw3_inf_light_120_999_1269_com_3557	2
ntw3_inf_light_120_999_1269_com_3557	2
ntw3_inf_light_120_999_1269_tow_028_com_3557	2
ntw3_inf_light_120_999_1269_tow_028_com_3557	2
ntw3_inf_light_122_001_1279_com_3764	1
ntw3_inf_light_122_001_1279_com_3764	1
ntw3_inf_light_122_001_1279_com_3987	3
ntw3_inf_light_122_001_1279_tow_027_com_3764	1
ntw3_inf_light_122_001_1279_tow_027_com_3764	1
ntw3_inf_light_122_001_1279_tow_027_com_3987	3
ntw3_inf_light_122_002_6463_com_3774	1
ntw3_inf_light_122_002_6463_com_3774	1
ntw3_inf_light_122_002_6463_tow_027_com_3774	1
ntw3_inf_light_122_002_6463_tow_027_com_3774	1
ntw3_inf_light_122_003_1280_com_3765	1
ntw3_inf_light_122_003_1280_com_3765	2
ntw3_inf_light_122_003_1280_com_3989	2
ntw3_inf_light_122_003_1280_tow_027_com_3765	1
ntw3_inf_light_122_003_1280_tow_027_com_3765	2
ntw3_inf_light_122_003_1280_tow_027_com_3989	2
ntw3_inf_light_122_005_1282_com_3773	2
ntw3_inf_light_122_005_1282_com_3773	2
ntw3_inf_light_122_005_1282_tow_027_com_3773	2
ntw3_inf_light_122_005_1282_tow_027_com_3773	2
ntw3_inf_light_122_006_1283_com_3768	2
ntw3_inf_light_122_006_1283_com_3768	2
ntw3_inf_light_122_006_1283_tow_027_com_3768	2
ntw3_inf_light_122_006_1283_tow_027_com_3768	2
ntw3_inf_light_123_001_1284_com_3536	2
ntw3_inf_light_123_001_1284_com_3536	2
ntw3_inf_light_123_001_1284_tow_029_com_3536	2
ntw3_inf_light_123_001_1284_tow_029_com_3536	2
ntw3_inf_light_123_035_6088_com_3533	1
ntw3_inf_light_123_035_6088_com_3533	1
ntw3_inf_light_123_035_6088_tow_029_com_3533	1
ntw3_inf_light_123_035_6088_tow_029_com_3533	1
ntw3_inf_light_123_036_1286_com_0570	3
ntw3_inf_light_123_036_1286_com_0570	3
ntw3_inf_light_123_036_1286_com_3534	1
ntw3_inf_light_123_036_1286_com_3534	1
ntw3_inf_light_123_036_1286_tow_029_com_0570	3
ntw3_inf_light_123_036_1286_tow_029_com_0570	3
ntw3_inf_light_123_036_1286_tow_029_com_3534	1
ntw3_inf_light_123_036_1286_tow_029_com_3534	1
ntw3_inf_light_124_001_1288_com_3825	1
ntw3_inf_light_124_001_1288_com_3825	1
ntw3_inf_light_124_001_1288_tow_028_com_3825	1
ntw3_inf_light_124_001_1288_tow_028_com_3825	1
ntw3_inf_light_124_002_1289_com_3822	1
ntw3_inf_light_124_002_1289_com_3822	1
ntw3_inf_light_124_002_1289_tow_028_com_3822	1
ntw3_inf_light_124_002_1289_tow_028_com_3822	1
ntw3_inf_light_124_003_1290_com_3818	1
ntw3_inf_light_124_003_1290_com_3818	1
ntw3_inf_light_124_003_1290_tow_028_com_3818	1
ntw3_inf_light_124_003_1290_tow_028_com_3818	1
ntw3_inf_light_124_999_1291_com_3828	1
ntw3_inf_light_124_999_1291_com_3828	1
ntw3_inf_light_124_999_1291_tow_028_com_3828	1
ntw3_inf_light_124_999_1291_tow_028_com_3828	1
ntw3_inf_light_125_001_6556_com_3955	1
ntw3_inf_light_125_001_6556_tow_027_com_3955	1
ntw3_inf_light_125_010_1296_com_0576	1
ntw3_inf_light_125_010_1296_com_0576	1
ntw3_inf_light_125_010_1296_tow_027_com_0576	1
ntw3_inf_light_125_010_1296_tow_029_com_0576	1
ntw3_inf_light_125_029_1297_com_0578	2
ntw3_inf_light_125_029_1297_com_0578	2
ntw3_inf_light_125_029_1297_tow_027_com_0578	2
ntw3_inf_light_125_029_1297_tow_029_com_0578	2
ntw3_inf_light_125_999_1305_com_0580	1
ntw3_inf_light_125_999_1305_com_0580	1
ntw3_inf_light_125_999_1305_tow_027_com_0580	1
ntw3_inf_light_125_999_1305_tow_029_com_0580	1
ntw3_inf_light_127_006_1314_com_3794	1
ntw3_inf_light_127_006_1314_tow_029_com_3794	1
ntw3_inf_light_127_011_1311_com_3978	1
ntw3_inf_light_127_011_1311_tow_029_com_3978	1
ntw3_inf_light_127_017_1314_com_3794	1
ntw3_inf_light_127_017_1314_tow_029_com_3794	1
ntw3_inf_light_127_025_1310_com_3799	1
ntw3_inf_light_127_025_1310_tow_029_com_3799	1
ntw3_inf_light_127_999_4803_com_1955	1
ntw3_inf_light_127_999_4803_tow_029_com_1955	1
ntw3_inf_light_128_005_1317_com_0583	1
ntw3_inf_light_128_005_1317_com_0583	1
ntw3_inf_light_128_005_1317_tow_029_com_0583	1
ntw3_inf_light_128_005_1317_tow_029_com_0583	1
ntw3_inf_light_128_006_1318_com_0585	2
ntw3_inf_light_128_006_1318_com_0585	2
ntw3_inf_light_128_006_1318_com_0586	1
ntw3_inf_light_128_006_1318_com_0586	1
ntw3_inf_light_128_006_1318_tow_029_com_0585	2
ntw3_inf_light_128_006_1318_tow_029_com_0585	2
ntw3_inf_light_128_006_1318_tow_029_com_0586	1
ntw3_inf_light_128_006_1318_tow_029_com_0586	1
ntw3_inf_light_128_007_1316_com_0582	3
ntw3_inf_light_128_007_1316_com_0582	3
ntw3_inf_light_128_007_1316_tow_029_com_0582	3
ntw3_inf_light_128_007_1316_tow_029_com_0582	3
ntw3_inf_light_129_999_4803_com_1955	1
ntw3_inf_light_129_999_4803_tow_027_com_1955	1
ntw3_inf_light_130_001_1321_com_0588	2
ntw3_inf_light_130_001_1321_com_0588	2
ntw3_inf_light_130_001_1321_com_0589	1
ntw3_inf_light_130_001_1321_com_0589	1
ntw3_inf_light_130_001_1321_tow_028_com_0588	2
ntw3_inf_light_130_001_1321_tow_028_com_0588	2
ntw3_inf_light_130_001_1321_tow_028_com_0589	1
ntw3_inf_light_130_001_1321_tow_028_com_0589	1
ntw3_inf_light_130_002_0152_com_0099	3
ntw3_inf_light_130_002_0152_com_0099	3
ntw3_inf_light_130_002_0152_tow_028_com_0099	3
ntw3_inf_light_130_002_0152_tow_028_com_0099	3
ntw3_inf_light_130_004_1322_com_0590	2
ntw3_inf_light_130_004_1322_com_0590	2
ntw3_inf_light_130_004_1322_tow_028_com_0590	2
ntw3_inf_light_130_004_1322_tow_028_com_0590	2
ntw3_inf_light_130_006_1324_com_0593	2
ntw3_inf_light_130_006_1324_com_0593	2
ntw3_inf_light_130_006_1324_tow_028_com_0593	2
ntw3_inf_light_130_006_1324_tow_028_com_0593	2
ntw3_inf_light_130_999_1320_com_0587	1
ntw3_inf_light_130_999_1320_com_0587	1
ntw3_inf_light_130_999_1320_tow_028_com_0587	1
ntw3_inf_light_130_999_1320_tow_028_com_0587	1
ntw3_inf_light_132_013_1325_com_0594	2
ntw3_inf_light_132_013_1325_tow_003_com_0594	2
ntw3_inf_light_133_001_1328_com_0596	1
ntw3_inf_light_133_001_1328_tow_003_com_0596	1
ntw3_inf_light_135_009_1334_com_0600	2
ntw3_inf_light_135_009_1334_tow_003_com_0600	2
ntw3_inf_light_136_005_1335_com_0601	1
ntw3_inf_light_136_005_1335_tow_003_com_0601	1
ntw3_inf_light_136_008_1336_com_0603	1
ntw3_inf_light_136_008_1336_tow_003_com_0603	1
ntw3_inf_light_139_001_0159_com_0108	4
ntw3_inf_light_139_001_0159_com_0109	1
ntw3_inf_light_139_001_0159_tow_003_com_0108	4
ntw3_inf_light_139_001_0159_tow_003_com_0109	1
ntw3_inf_light_139_002_0160_com_0110	3
ntw3_inf_light_139_002_0160_com_0111	2
ntw3_inf_light_139_002_0160_tow_003_com_0110	3
ntw3_inf_light_139_002_0160_tow_003_com_0111	2
ntw3_inf_light_139_003_1338_com_0605	1
ntw3_inf_light_139_003_1338_tow_003_com_0605	1
ntw3_inf_light_139_004_0162_com_0113	1
ntw3_inf_light_139_004_0162_tow_003_com_0113	1
ntw3_inf_light_140_009_1341_com_0610	1
ntw3_inf_light_140_009_1341_tow_021_com_0610	1
ntw3_inf_light_140_016_1339_com_0606	1
ntw3_inf_light_140_016_1339_tow_021_com_0606	1
ntw3_inf_light_140_027_1340_com_0608	3
ntw3_inf_light_140_027_1340_tow_021_com_0608	3
ntw3_inf_light_141_005_1342_com_0611	4
ntw3_inf_light_141_005_1342_tow_021_com_0611	4
ntw3_inf_light_143_021_1344_com_0613	1
ntw3_inf_light_143_021_1344_tow_021_com_0613	1
ntw3_inf_light_143_028_1345_com_0614	2
ntw3_inf_light_143_028_1345_tow_021_com_0614	2
ntw3_inf_light_144_006_1347_com_0617	2
ntw3_inf_light_144_006_1347_tow_021_com_0617	2
ntw3_inf_light_145_001_1351_com_0621	1
ntw3_inf_light_145_001_1351_tow_021_com_0621	1
ntw3_inf_light_145_001_1353_com_0625	1
ntw3_inf_light_145_001_1353_tow_021_com_0625	1
ntw3_inf_light_145_002_1352_com_0623	1
ntw3_inf_light_145_002_1352_tow_021_com_0623	1
ntw3_inf_light_145_003_1349_com_0619	1
ntw3_inf_light_145_003_1349_tow_021_com_0619	1
ntw3_inf_light_146_001_1355_com_0626	1
ntw3_inf_light_146_001_1355_tow_021_com_0626	1
ntw3_inf_light_147_012_1358_com_0629	3
ntw3_inf_light_147_012_1358_tow_021_com_0629	3
ntw3_inf_light_147_999_0166_com_0117	2
ntw3_inf_light_147_999_0166_tow_021_com_0117	2
ntw3_inf_light_148_002_1360_com_0632	1
ntw3_inf_light_148_002_1360_tow_021_com_0632	1
ntw3_inf_light_148_015_1359_com_0631	1
ntw3_inf_light_148_015_1359_tow_021_com_0631	1
ntw3_inf_light_148_032_1362_com_0635	1
ntw3_inf_light_148_032_1362_tow_021_com_0635	1
ntw3_inf_light_148_999_1364_com_0637	1
ntw3_inf_light_148_999_1364_tow_021_com_0637	1
ntw3_inf_light_149_002_5458_com_2900	1
ntw3_inf_light_149_002_5458_tow_022_com_2900	1
ntw3_inf_light_149_003_5492_com_2911	4
ntw3_inf_light_149_003_5492_tow_022_com_2911	4
ntw3_inf_light_149_006_5465_com_2905	4
ntw3_inf_light_149_006_5465_tow_022_com_2905	4
ntw3_inf_light_149_015_5487_com_2908	2
ntw3_inf_light_149_015_5487_tow_022_com_2908	2
ntw3_inf_light_149_017_5461_com_2898	1
ntw3_inf_light_149_017_5461_tow_022_com_2898	1
ntw3_inf_light_150_021_5510_com_2968	1
ntw3_inf_light_150_021_5510_tow_022_com_2968	1
ntw3_inf_light_150_028_5512_com_2977	2
ntw3_inf_light_150_028_5512_tow_022_com_2977	2
ntw3_inf_light_151_999_5583_com_3109	2
ntw3_inf_light_151_999_5583_tow_022_com_3109	2
ntw3_inf_light_152_001_5539_com_3117	1
ntw3_inf_light_152_001_5539_tow_022_com_3117	1
ntw3_inf_light_152_005_5567_com_3000	4
ntw3_inf_light_152_005_5567_tow_022_com_3000	4
ntw3_inf_light_153_001_5607_com_2810	2
ntw3_inf_light_153_001_5607_tow_022_com_2810	2
ntw3_inf_light_153_001_5653_com_2830	2
ntw3_inf_light_153_001_5653_tow_022_com_2830	2
ntw3_inf_light_153_003_5609_com_2811	2
ntw3_inf_light_153_003_5609_tow_022_com_2811	2
ntw3_inf_light_153_010_5611_com_2815	2
ntw3_inf_light_153_010_5611_tow_022_com_2815	2
ntw3_inf_light_154_008_5675_com_3146	2
ntw3_inf_light_154_008_5675_tow_022_com_3146	2
ntw3_inf_light_154_023_5662_com_2877	3
ntw3_inf_light_154_023_5662_tow_022_com_2877	3
ntw3_inf_light_156_003_1563_com_3351	2
ntw3_inf_light_156_003_1563_tow_030_com_3351	2
ntw3_inf_light_157_004_1565_com_3365	3
ntw3_inf_light_157_004_1565_tow_030_com_3365	3
ntw3_inf_light_159_003_5266_com_2496	3
ntw3_inf_light_159_003_5266_com_2522	1
ntw3_inf_light_159_003_5266_tow_031_com_2496	3
ntw3_inf_light_159_003_5266_tow_031_com_2522	1
ntw3_inf_light_159_004_5267_com_2523	1
ntw3_inf_light_159_004_5267_tow_031_com_2523	1
ntw3_inf_light_159_005_5259_com_2514	2
ntw3_inf_light_159_005_5259_tow_031_com_2514	2
ntw3_inf_light_159_014_5257_com_2515	3
ntw3_inf_light_159_014_5257_tow_031_com_2515	3
ntw3_inf_light_159_017_5258_com_2516	1
ntw3_inf_light_159_017_5258_tow_031_com_2516	1
ntw3_inf_light_160_007_5176_com_2472	3
ntw3_inf_light_160_007_5176_tow_031_com_2472	3
ntw3_inf_light_160_012_5241_com_2481	3
ntw3_inf_light_160_012_5241_tow_031_com_2481	3
ntw3_inf_light_160_013_5175_com_2471	3
ntw3_inf_light_160_013_5175_tow_031_com_2471	3
ntw3_inf_light_161_008_5171_com_2428	3
ntw3_inf_light_161_008_5171_tow_031_com_2428	3
ntw3_inf_light_161_009_5160_com_2422	2
ntw3_inf_light_161_009_5160_tow_031_com_2422	2
ntw3_inf_light_162_011_5150_com_2411	1
ntw3_inf_light_162_011_5150_tow_031_com_2411	1
ntw3_inf_light_163_052_1368_com_0640	4
ntw3_inf_light_163_052_1368_tow_020_com_0640	4
ntw3_inf_light_163_999_0168_com_0119	3
ntw3_inf_light_163_999_0168_tow_020_com_0119	3
ntw3_inf_light_164_001_1369_com_0641	1
ntw3_inf_light_164_001_1369_tow_020_com_0641	1
ntw3_inf_light_164_003_1371_com_0643	2
ntw3_inf_light_164_003_1371_tow_020_com_0643	2
ntw3_inf_light_164_004_1372_com_0644	1
ntw3_inf_light_164_004_1372_tow_020_com_0644	1
ntw3_inf_light_165_002_1379_com_0650	3
ntw3_inf_light_165_002_1379_tow_020_com_0650	3
ntw3_inf_light_165_999_1374_com_0646	2
ntw3_inf_light_165_999_1374_tow_020_com_0646	2
ntw3_inf_light_165_999_1375_com_0647	4
ntw3_inf_light_165_999_1375_tow_020_com_0647	4
ntw3_inf_light_165_999_1377_com_0648	1
ntw3_inf_light_165_999_1377_tow_020_com_0648	1
ntw3_inf_light_165_999_1378_com_0649	1
ntw3_inf_light_165_999_1378_tow_020_com_0649	1
ntw3_inf_light_165_999_3065_com_1616	1
ntw3_inf_light_165_999_3065_tow_020_com_1616	1
ntw3_inf_light_166_999_1382_com_0653	1
ntw3_inf_light_166_999_1382_tow_019_com_0653	1
ntw3_inf_light_167_001_1390_com_0660	1
ntw3_inf_light_167_001_1390_tow_019_com_0660	1
ntw3_inf_light_167_001_1391_com_0661	1
ntw3_inf_light_167_001_1391_tow_019_com_0661	1
ntw3_inf_light_167_999_1383_com_0654	1
ntw3_inf_light_167_999_1383_tow_019_com_0654	1
ntw3_inf_light_167_999_1387_com_0657	1
ntw3_inf_light_167_999_1387_tow_019_com_0657	1
ntw3_inf_light_167_999_1388_com_0658	2
ntw3_inf_light_167_999_1388_tow_019_com_0658	2
ntw3_inf_light_167_999_1389_com_0659	1
ntw3_inf_light_167_999_1389_tow_019_com_0659	1
ntw3_inf_light_168_002_1396_com_0666	1
ntw3_inf_light_168_002_1396_tow_019_com_0666	1
ntw3_inf_light_169_001_1400_com_0671	1
ntw3_inf_light_169_001_1400_tow_019_com_0671	1
ntw3_inf_light_169_002_1401_com_0672	1
ntw3_inf_light_169_002_1401_tow_019_com_0672	1
ntw3_inf_light_170_999_0175_com_0130	1
ntw3_inf_light_170_999_0175_tow_020_com_0130	1
ntw3_inf_light_171_001_5237_com_2468	2
ntw3_inf_light_171_001_5237_tow_049_com_2468	2
ntw3_inf_light_171_002_5231_com_2566	1
ntw3_inf_light_171_002_5231_tow_049_com_2566	1
ntw3_inf_light_171_003_5234_com_2465	3
ntw3_inf_light_171_003_5234_tow_049_com_2465	3
ntw3_inf_light_171_052_5235_com_2466	4
ntw3_inf_light_171_052_5235_com_2467	2
ntw3_inf_light_171_052_5235_tow_049_com_2466	4
ntw3_inf_light_171_052_5235_tow_049_com_2467	2
ntw3_inf_light_171_071_5189_com_2552	2
ntw3_inf_light_171_071_5189_tow_049_com_2552	2
ntw3_inf_light_171_085_5226_com_2457	2
ntw3_inf_light_171_085_5226_tow_049_com_2457	2
ntw3_inf_light_171_999_5216_com_2452	2
ntw3_inf_light_171_999_5216_tow_049_com_2452	2
ntw3_inf_light_172_001_5298_com_2511	3
ntw3_inf_light_172_001_5298_tow_049_com_2511	3
ntw3_inf_light_172_002_5299_com_2512	2
ntw3_inf_light_172_002_5299_tow_049_com_2512	2
ntw3_inf_light_172_005_5301_com_2583	1
ntw3_inf_light_172_005_5301_tow_049_com_2583	1
ntw3_inf_light_172_999_5293_com_2578	1
ntw3_inf_light_172_999_5293_tow_049_com_2578	1
ntw3_inf_light_174_001_5633_com_2805	2
ntw3_inf_light_174_001_5633_tow_050_com_2805	2
ntw3_inf_light_174_999_5559_com_2784	3
ntw3_inf_light_174_999_5559_tow_050_com_2784	3
ntw3_inf_light_174_999_5561_com_2792	1
ntw3_inf_light_174_999_5561_tow_050_com_2792	1
ntw3_inf_light_174_999_5562_com_2796	2
ntw3_inf_light_174_999_5562_tow_050_com_2796	2
ntw3_inf_light_175_001_5696_com_2841	2
ntw3_inf_light_175_001_5696_tow_050_com_2841	2
ntw3_inf_light_175_999_5704_com_2854	1
ntw3_inf_light_175_999_5704_tow_050_com_2854	1
ntw3_inf_light_175_999_5709_com_2858	1
ntw3_inf_light_175_999_5709_tow_050_com_2858	1
ntw3_inf_light_175_999_5710_com_2860	2
ntw3_inf_light_175_999_5710_tow_050_com_2860	2
ntw3_inf_light_175_999_5712_com_2857	2
ntw3_inf_light_175_999_5712_tow_050_com_2857	2
ntw3_inf_light_175_999_5713_com_2835	1
ntw3_inf_light_175_999_5713_tow_050_com_2835	1
ntw3_inf_light_176_002_5847_com_3236	2
ntw3_inf_light_176_002_5847_tow_050_com_3236	2
ntw3_inf_light_176_999_5805_com_3164	1
ntw3_inf_light_176_999_5805_tow_050_com_3164	1
ntw3_inf_light_176_999_5806_com_3160	3
ntw3_inf_light_176_999_5806_tow_050_com_3160	3
ntw3_inf_light_176_999_5809_com_3161	1
ntw3_inf_light_176_999_5809_tow_050_com_3161	1
ntw3_inf_light_176_999_5859_com_3244	3
ntw3_inf_light_176_999_5859_tow_050_com_3244	3
ntw3_inf_light_176_999_5866_com_3254	1
ntw3_inf_light_176_999_5866_tow_050_com_3254	1
ntw3_inf_light_176_999_5872_com_3252	1
ntw3_inf_light_176_999_5872_tow_050_com_3252	1
ntw3_inf_light_176_999_5876_com_3261	2
ntw3_inf_light_176_999_5876_tow_050_com_3261	2
ntw3_inf_light_177_999_5883_com_3265	3
ntw3_inf_light_177_999_5883_tow_050_com_3265	3
ntw3_inf_light_177_999_5886_com_3276	2
ntw3_inf_light_177_999_5886_tow_050_com_3276	2
ntw3_inf_light_177_999_5894_com_3284	1
ntw3_inf_light_177_999_5894_tow_050_com_3284	1
ntw3_inf_light_177_999_5899_com_3264	3
ntw3_inf_light_177_999_5899_tow_050_com_3264	3
ntw3_inf_light_178_001_5919_com_3295	2
ntw3_inf_light_178_001_5919_tow_050_com_3295	2
ntw3_inf_light_178_002_5920_com_3304	1
ntw3_inf_light_178_002_5920_tow_050_com_3304	1
ntw3_inf_light_178_999_5911_com_3299	1
ntw3_inf_light_178_999_5911_tow_050_com_3299	1
ntw3_inf_light_178_999_5916_com_3291	1
ntw3_inf_light_178_999_5916_tow_050_com_3291	1
ntw3_inf_light_178_999_5917_com_3293	2
ntw3_inf_light_178_999_5917_tow_050_com_3293	2
ntw3_inf_light_179_999_5937_com_3310	1
ntw3_inf_light_179_999_5938_com_3320	2
ntw3_inf_light_180_005_1405_com_0673	1
ntw3_inf_light_180_005_1405_tow_017_com_0673	1
ntw3_inf_light_182_025_1411_com_0677	2
ntw3_inf_light_182_025_1411_tow_017_com_0677	2
ntw3_inf_light_182_999_1408_com_3552	2
ntw3_inf_light_182_999_1408_tow_017_com_3552	2
ntw3_inf_light_183_005_1416_com_0682	1
ntw3_inf_light_183_005_1416_com_0682	1
ntw3_inf_light_183_005_1416_tow_013_com_0682	1
ntw3_inf_light_183_005_1416_tow_013_com_0682	1
ntw3_inf_light_183_041_1412_com_0678	1
ntw3_inf_light_183_041_1412_com_0678	1
ntw3_inf_light_183_041_1412_tow_013_com_0678	1
ntw3_inf_light_183_041_1412_tow_013_com_0678	1
ntw3_inf_light_183_049_1414_com_0680	2
ntw3_inf_light_183_049_1414_com_0680	2
ntw3_inf_light_183_049_1414_tow_013_com_0680	2
ntw3_inf_light_183_049_1414_tow_013_com_0680	2
ntw3_inf_light_183_050_1415_com_0681	3
ntw3_inf_light_183_050_1415_com_0681	3
ntw3_inf_light_183_050_1415_tow_013_com_0681	3
ntw3_inf_light_183_050_1415_tow_013_com_0681	3
ntw3_inf_light_184_004_1421_com_0687	1
ntw3_inf_light_184_004_1421_com_0687	1
ntw3_inf_light_184_004_1421_tow_013_com_0687	1
ntw3_inf_light_184_004_1421_tow_013_com_0687	1
ntw3_inf_light_184_030_1418_com_0684	1
ntw3_inf_light_184_030_1418_com_0684	1
ntw3_inf_light_184_030_1418_tow_013_com_0684	1
ntw3_inf_light_184_030_1418_tow_013_com_0684	1
ntw3_inf_light_184_034_1419_com_0685	2
ntw3_inf_light_184_034_1419_com_0685	2
ntw3_inf_light_184_034_1419_tow_013_com_0685	2
ntw3_inf_light_184_034_1419_tow_013_com_0685	2
ntw3_inf_light_184_048_1420_com_0686	3
ntw3_inf_light_184_048_1420_com_0686	3
ntw3_inf_light_184_048_1420_tow_013_com_0686	3
ntw3_inf_light_184_048_1420_tow_013_com_0686	3
ntw3_inf_light_185_020_1422_com_0688	3
ntw3_inf_light_185_020_1422_com_0688	3
ntw3_inf_light_185_020_1422_tow_013_com_0688	3
ntw3_inf_light_185_020_1422_tow_013_com_0688	3
ntw3_inf_light_185_021_1423_com_0689	1
ntw3_inf_light_185_021_1423_com_0689	1
ntw3_inf_light_185_021_1423_tow_013_com_0689	1
ntw3_inf_light_185_021_1423_tow_013_com_0689	1
ntw3_inf_light_186_001_1425_com_0691	1
ntw3_inf_light_186_001_1425_com_0691	1
ntw3_inf_light_186_001_1425_tow_013_com_0691	1
ntw3_inf_light_186_001_1425_tow_013_com_0691	1
ntw3_inf_light_186_033_1426_com_0692	1
ntw3_inf_light_186_033_1426_com_0692	1
ntw3_inf_light_186_033_1426_tow_013_com_0692	1
ntw3_inf_light_186_033_1426_tow_013_com_0692	1
ntw3_inf_light_188_999_0181_com_0135	2
ntw3_inf_light_188_999_0181_com_0135	2
ntw3_inf_light_188_999_0181_tow_013_com_0135	2
ntw3_inf_light_188_999_0181_tow_013_com_0135	2
ntw3_inf_light_190_011_1427_com_0693	2
ntw3_inf_light_190_011_1427_com_0693	2
ntw3_inf_light_190_011_1427_tow_013_com_0693	2
ntw3_inf_light_190_011_1427_tow_013_com_0693	2
ntw3_inf_light_190_019_1428_com_0694	3
ntw3_inf_light_190_019_1428_com_0694	3
ntw3_inf_light_190_019_1428_tow_013_com_0694	3
ntw3_inf_light_190_019_1428_tow_013_com_0694	3
ntw3_inf_light_190_040_1430_com_0696	2
ntw3_inf_light_190_040_1430_com_0696	2
ntw3_inf_light_190_040_1430_tow_013_com_0696	2
ntw3_inf_light_190_040_1430_tow_013_com_0696	2
ntw3_inf_light_192_013_1432_com_0698	1
ntw3_inf_light_192_013_1432_com_0698	1
ntw3_inf_light_192_013_1432_tow_013_com_0698	1
ntw3_inf_light_192_013_1432_tow_013_com_0698	1
ntw3_inf_light_192_014_1433_com_0699	3
ntw3_inf_light_192_014_1433_com_0699	3
ntw3_inf_light_192_014_1433_tow_013_com_0699	3
ntw3_inf_light_192_014_1433_tow_013_com_0699	3
ntw3_inf_light_192_038_1436_com_0702	2
ntw3_inf_light_192_038_1436_com_0702	2
ntw3_inf_light_192_038_1436_tow_013_com_0702	2
ntw3_inf_light_192_038_1436_tow_013_com_0702	2
ntw3_inf_light_193_001_1437_com_0703	2
ntw3_inf_light_194_999_1440_com_0704	2
ntw3_inf_light_194_999_1440_tow_018_com_0704	2
ntw3_inf_light_194_999_1441_com_0705	4
ntw3_inf_light_194_999_1441_tow_018_com_0705	4
ntw3_inf_light_194_999_3196_com_1745	3
ntw3_inf_light_194_999_3196_com_1746	1
ntw3_inf_light_194_999_3196_tow_018_com_1745	3
ntw3_inf_light_194_999_3196_tow_018_com_1746	1
ntw3_inf_light_195_999_1443_com_2383	1
ntw3_inf_light_195_999_1443_tow_018_com_2383	1
ntw3_inf_light_195_999_3204_com_1749	3
ntw3_inf_light_195_999_3204_tow_018_com_1749	3
ntw3_inf_light_208_067_1538_com_0714	1
ntw3_inf_light_214_052_1577_com_0719	4
ntw3_inf_light_229_002_1588_com_0721	2
ntw3_inf_light_229_999_1587_com_0720	1
ntw3_inf_light_242_001_5442_com_2768	1
ntw3_inf_light_242_001_5453_com_2746	2
ntw3_inf_light_242_002_5454_com_2745	1
ntw3_inf_light_242_008_5432_com_2781	1
ntw3_inf_light_242_022_5423_com_2758	3
ntw3_inf_light_242_999_5441_com_2771	3
ntw3_inf_light_242_999_5446_com_2772	1
ntw3_inf_light_243_008_5385_com_2706	4
ntw3_inf_light_243_008_5385_com_2716	1
ntw3_inf_light_243_018_5387_com_2708	2
ntw3_inf_light_244_001_5366_com_2698	2
ntw3_inf_light_244_001_5366_tow_046_com_2698	2
ntw3_inf_light_244_002_5368_com_2683	1
ntw3_inf_light_244_002_5368_tow_046_com_2683	1
ntw3_inf_light_244_003_5125_com_2668	2
ntw3_inf_light_244_003_5125_tow_046_com_2668	2
ntw3_inf_light_244_004_5367_com_2675	1
ntw3_inf_light_244_004_5367_tow_046_com_2675	1
ntw3_inf_light_244_011_5123_com_2672	1
ntw3_inf_light_244_011_5123_tow_046_com_2672	1
ntw3_inf_light_245_009_5326_com_2592	3
ntw3_inf_light_245_009_5326_tow_046_com_2592	3
ntw3_inf_light_246_002_5831_com_3005	1
ntw3_inf_light_246_002_5831_tow_002_com_3005	1
ntw3_inf_light_246_002_5842_com_3011	3
ntw3_inf_light_246_002_5842_tow_002_com_3011	3
ntw3_inf_light_246_003_5843_com_3014	1
ntw3_inf_light_246_003_5843_tow_002_com_3014	1
ntw3_inf_light_247_027_5728_com_2989	3
ntw3_inf_light_247_027_5728_tow_022_com_2989	3
ntw3_inf_light_248_001_5962_com_3413	3
ntw3_inf_light_248_001_5962_tow_047_com_3413	3
ntw3_inf_light_248_001_5964_com_3416	2
ntw3_inf_light_248_001_5964_tow_047_com_3416	2
ntw3_inf_light_248_002_5965_com_3414	4
ntw3_inf_light_248_002_5965_tow_047_com_3414	4
ntw3_inf_light_249_024_6179_com_3850	1
