key	faction	allowed
ntw3_inf_line_023_999_1980_tow_043	ntw3_tow_b03_x8_043	true
ntw3_inf_line_023_999_1980_tow_043_com_2933	ntw3_tow_b03_x8_043	true
ntw3_inf_line_024_999_1991	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_1991_com_2665	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_1991_tow_039	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_1991_tow_039_com_2665	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_1992	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_1992_com_2651	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_1992_tow_039	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_1992_tow_039_com_2651	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_1993	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_1993_com_2666	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_1993_tow_039	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_1993_tow_039_com_2666	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_1994	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_1994_com_2657	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_1994_tow_039	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_1994_tow_039_com_2657	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_1995	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_1995_com_2652	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_1995_tow_039	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_1995_tow_039_com_2652	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_1996	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_1996_com_2654	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_1996_com_2659	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_1996_tow_039	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_1996_tow_039_com_2654	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_1996_tow_039_com_2659	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_1997	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_1997_com_2667	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_1997_com_2669	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_1997_tow_039	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_1997_tow_039_com_2667	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_1997_tow_039_com_2669	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_1998	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_1998_com_2650	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_1998_com_2658	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_1998_tow_039	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_1998_tow_039_com_2650	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_1998_tow_039_com_2658	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_1999	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_1999_com_2655	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_1999_tow_039	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_1999_tow_039_com_2655	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_2000	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_2000_com_2656	ntw3_ac_b03_x6_024	true
ntw3_inf_line_024_999_2000_tow_039	ntw3_tow_b03_x8_039	true
ntw3_inf_line_024_999_2000_tow_039_com_2656	ntw3_tow_b03_x8_039	true
ntw3_inf_line_025_999_2001	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2001_com_2637	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2001_com_2644	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2001_tow_042	ntw3_tow_b03_x8_042	true
ntw3_inf_line_025_999_2001_tow_042_com_2637	ntw3_tow_b03_x8_042	true
ntw3_inf_line_025_999_2001_tow_042_com_2644	ntw3_tow_b03_x8_042	true
ntw3_inf_line_025_999_2002	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2002_com_2631	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2002_tow_042	ntw3_tow_b03_x8_042	true
ntw3_inf_line_025_999_2002_tow_042_com_2631	ntw3_tow_b03_x8_042	true
ntw3_inf_line_025_999_2003	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2003_com_2642	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2003_tow_042	ntw3_tow_b03_x8_042	true
ntw3_inf_line_025_999_2003_tow_042_com_2642	ntw3_tow_b03_x8_042	true
ntw3_inf_line_025_999_2004	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2004_com_2639	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2004_com_2645	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2004_tow_042	ntw3_tow_b03_x8_042	true
ntw3_inf_line_025_999_2004_tow_042_com_2639	ntw3_tow_b03_x8_042	true
ntw3_inf_line_025_999_2004_tow_042_com_2645	ntw3_tow_b03_x8_042	true
ntw3_inf_line_025_999_2005	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2005_com_2635	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2005_tow_042	ntw3_tow_b03_x8_042	true
ntw3_inf_line_025_999_2005_tow_042_com_2635	ntw3_tow_b03_x8_042	true
ntw3_inf_line_025_999_2006	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2006_com_2636	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2006_com_2643	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2006_tow_042	ntw3_tow_b03_x8_042	true
ntw3_inf_line_025_999_2006_tow_042_com_2636	ntw3_tow_b03_x8_042	true
ntw3_inf_line_025_999_2006_tow_042_com_2643	ntw3_tow_b03_x8_042	true
ntw3_inf_line_025_999_2007	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2007_com_2640	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2007_tow_042	ntw3_tow_b03_x8_042	true
ntw3_inf_line_025_999_2007_tow_042_com_2640	ntw3_tow_b03_x8_042	true
ntw3_inf_line_025_999_2008	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2008_com_2641	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2008_tow_042	ntw3_tow_b03_x8_042	true
ntw3_inf_line_025_999_2008_tow_042_com_2641	ntw3_tow_b03_x8_042	true
ntw3_inf_line_025_999_2009	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2009_com_2627	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2009_com_2634	ntw3_ac_b03_x6_025	true
ntw3_inf_line_025_999_2009_tow_042	ntw3_tow_b03_x8_042	true
ntw3_inf_line_025_999_2009_tow_042_com_2627	ntw3_tow_b03_x8_042	true
ntw3_inf_line_025_999_2009_tow_042_com_2634	ntw3_tow_b03_x8_042	true
ntw3_inf_line_026_999_2010	ntw3_ac_b05_x7_026	true
ntw3_inf_line_026_999_2010_com_0761	ntw3_ac_b05_x7_026	true
ntw3_inf_line_026_999_2010_com_0762	ntw3_ac_b05_x7_026	true
ntw3_inf_line_026_999_2010_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_026_999_2010_tow_006_com_0761	ntw3_tow_b05_x8_006	true
ntw3_inf_line_026_999_2010_tow_006_com_0762	ntw3_tow_b05_x8_006	true
ntw3_inf_line_026_999_2011	ntw3_ac_b05_x7_026	true
ntw3_inf_line_026_999_2011_com_0763	ntw3_ac_b05_x7_026	true
ntw3_inf_line_026_999_2011_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_026_999_2011_tow_006_com_0763	ntw3_tow_b05_x8_006	true
ntw3_inf_line_026_999_2012	ntw3_ac_b05_x7_026	true
ntw3_inf_line_026_999_2012_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_001_2013	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_001_2013_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_009_2022	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_009_2022_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_020_2014	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_020_2014_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_023_2015	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_023_2015_com_0764	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_023_2015_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_023_2015_tow_006_com_0764	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_024_2016	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_024_2016_com_0765	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_024_2016_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_024_2016_tow_006_com_0765	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_029_2017	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_029_2017_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_038_2018	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_038_2018_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_049_2019	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_049_2019_com_0766	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_049_2019_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_049_2019_tow_006_com_0766	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_055_2020	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_055_2020_com_0767	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_055_2020_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_055_2020_tow_006_com_0767	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_058_2021	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_058_2021_com_0768	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_058_2021_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_058_2021_tow_006_com_0768	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2023	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2023_com_0769	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2023_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2023_tow_006_com_0769	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2024	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2024_com_0770	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2024_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2024_tow_006_com_0770	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2025	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2025_com_0771	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2025_com_0772	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2025_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2025_tow_006_com_0771	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2025_tow_006_com_0772	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2026	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2026_com_0773	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2026_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2026_tow_006_com_0773	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2027	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2027_com_0774	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2027_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2027_tow_006_com_0774	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2028	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2028_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2029	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2029_com_0775	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2029_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2029_tow_006_com_0775	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2030	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2030_com_0776	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2030_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2030_tow_006_com_0776	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2031	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2031_com_0777	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2031_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2031_tow_006_com_0777	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2032	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2032_com_0778	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2032_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2032_tow_006_com_0778	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2033	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2033_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2034	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2034_com_0779	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2034_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2034_tow_006_com_0779	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2035	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2035_com_0780	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2035_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2035_tow_006_com_0780	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2036	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2036_com_0781	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2036_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2036_tow_006_com_0781	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2037	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2037_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2038	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2038_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2039	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2039_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2040	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2040_com_0782	ntw3_ac_b05_x6_027	true
ntw3_inf_line_027_999_2040_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_027_999_2040_tow_006_com_0782	ntw3_tow_b05_x8_006	true
ntw3_inf_line_028_999_0040	ntw3_ac_b05_x7_028	true
ntw3_inf_line_028_999_0040_com_0006	ntw3_ac_b05_x7_028	true
ntw3_inf_line_028_999_0040_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_028_999_0040_tow_006_com_0006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_028_999_0041	ntw3_ac_b05_x7_028	true
ntw3_inf_line_028_999_0041_com_0007	ntw3_ac_b05_x7_028	true
ntw3_inf_line_028_999_0041_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_028_999_0041_tow_006_com_0007	ntw3_tow_b05_x8_006	true
ntw3_inf_line_028_999_0042	ntw3_ac_b05_x7_028	true
ntw3_inf_line_028_999_0042_com_0008	ntw3_ac_b05_x7_028	true
ntw3_inf_line_028_999_0042_tow_006	ntw3_tow_b05_x8_006	true
ntw3_inf_line_028_999_0042_tow_006_com_0008	ntw3_tow_b05_x8_006	true
ntw3_inf_line_029_002_2045	ntw3_ac_b05_x7_029	true
ntw3_inf_line_029_002_2045_com_0787	ntw3_ac_b05_x7_029	true
ntw3_inf_line_029_002_2045_com_0788	ntw3_ac_b05_x7_029	true
ntw3_inf_line_029_002_2045_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_029_002_2045_tow_007_com_0787	ntw3_tow_b05_x8_007	true
ntw3_inf_line_029_002_2045_tow_007_com_0788	ntw3_tow_b05_x8_007	true
ntw3_inf_line_029_007_2044	ntw3_ac_b05_x7_029	true
ntw3_inf_line_029_007_2044_com_0786	ntw3_ac_b05_x7_029	true
ntw3_inf_line_029_007_2044_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_029_007_2044_tow_007_com_0786	ntw3_tow_b05_x8_007	true
ntw3_inf_line_029_022_2041	ntw3_ac_b05_x7_029	true
ntw3_inf_line_029_022_2041_com_0783	ntw3_ac_b05_x7_029	true
ntw3_inf_line_029_022_2041_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_029_022_2041_tow_007_com_0783	ntw3_tow_b05_x8_007	true
ntw3_inf_line_029_026_2042	ntw3_ac_b05_x7_029	true
ntw3_inf_line_029_026_2042_com_0784	ntw3_ac_b05_x7_029	true
ntw3_inf_line_029_026_2042_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_029_026_2042_tow_007_com_0784	ntw3_tow_b05_x8_007	true
ntw3_inf_line_029_029_2043	ntw3_ac_b05_x7_029	true
ntw3_inf_line_029_029_2043_com_0785	ntw3_ac_b05_x7_029	true
ntw3_inf_line_029_029_2043_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_029_029_2043_tow_007_com_0785	ntw3_tow_b05_x8_007	true
ntw3_inf_line_029_032_2046	ntw3_ac_b05_x7_029	true
ntw3_inf_line_029_032_2046_com_0789	ntw3_ac_b05_x7_029	true
ntw3_inf_line_029_032_2046_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_029_032_2046_tow_007_com_0789	ntw3_tow_b05_x8_007	true
ntw3_inf_line_029_051_2047	ntw3_ac_b05_x7_029	true
ntw3_inf_line_029_051_2047_com_0790	ntw3_ac_b05_x7_029	true
ntw3_inf_line_029_051_2047_com_0791	ntw3_ac_b05_x7_029	true
ntw3_inf_line_029_051_2047_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_029_051_2047_tow_007_com_0790	ntw3_tow_b05_x8_007	true
ntw3_inf_line_029_051_2047_tow_007_com_0791	ntw3_tow_b05_x8_007	true
ntw3_inf_line_029_062_2048	ntw3_ac_b05_x7_029	true
ntw3_inf_line_029_062_2048_com_0792	ntw3_ac_b05_x7_029	true
ntw3_inf_line_029_062_2048_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_029_062_2048_tow_007_com_0792	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_003_2062	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_003_2062_com_0808	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_003_2062_com_0809	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_003_2062_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_003_2062_tow_007_com_0808	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_003_2062_tow_007_com_0809	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_004_2065	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_004_2065_com_0812	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_004_2065_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_004_2065_tow_007_com_0812	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_008_2069	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_008_2069_com_0816	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_008_2069_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_008_2069_tow_007_com_0816	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_009_2070	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_009_2070_com_0817	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_009_2070_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_009_2070_tow_007_com_0817	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_011_2049	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_011_2049_com_0793	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_011_2049_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_011_2049_tow_007_com_0793	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_012_2050	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_012_2050_com_0794	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_012_2050_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_012_2050_tow_007_com_0794	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_015_2051	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_015_2051_com_0795	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_015_2051_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_015_2051_tow_007_com_0795	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_017_2052	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_017_2052_com_0796	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_017_2052_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_017_2052_tow_007_com_0796	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_018_2053	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_018_2053_com_0797	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_018_2053_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_018_2053_tow_007_com_0797	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_020_2054	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_020_2054_com_0798	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_020_2054_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_020_2054_tow_007_com_0798	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_021_2055	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_021_2055_com_0799	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_021_2055_com_0800	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_021_2055_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_021_2055_tow_007_com_0799	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_021_2055_tow_007_com_0800	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_024_2056	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_024_2056_com_0801	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_024_2056_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_024_2056_tow_007_com_0801	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_025_2057	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_025_2057_com_0802	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_025_2057_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_025_2057_tow_007_com_0802	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_028_2058	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_028_2058_com_0803	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_028_2058_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_028_2058_tow_007_com_0803	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_035_2059	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_035_2059_com_0804	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_035_2059_com_0805	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_035_2059_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_035_2059_tow_007_com_0804	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_035_2059_tow_007_com_0805	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_036_2060	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_036_2060_com_0806	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_036_2060_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_036_2060_tow_007_com_0806	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_038_2061	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_038_2061_com_0807	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_038_2061_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_038_2061_tow_007_com_0807	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_040_2063	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_040_2063_com_0810	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_040_2063_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_040_2063_tow_007_com_0810	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_042_2064	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_042_2064_com_0811	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_042_2064_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_042_2064_tow_007_com_0811	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_054_2066	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_054_2066_com_0813	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_054_2066_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_054_2066_tow_007_com_0813	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_055_2067	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_055_2067_com_0814	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_055_2067_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_055_2067_tow_007_com_0814	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_057_2068	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_057_2068_com_0815	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_057_2068_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_057_2068_tow_007_com_0815	ntw3_tow_b05_x8_007	true
ntw3_inf_line_030_060_2071	ntw3_ac_b05_x7_030	true
ntw3_inf_line_030_060_2071_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_031_001_2072	ntw3_ac_b05_x7_031	true
ntw3_inf_line_031_001_2072_com_0818	ntw3_ac_b05_x7_031	true
ntw3_inf_line_031_001_2072_com_0819	ntw3_ac_b05_x7_031	true
ntw3_inf_line_031_001_2072_tow_007	ntw3_tow_b05_x8_007	true
ntw3_inf_line_031_001_2072_tow_007_com_0818	ntw3_tow_b05_x8_007	true
ntw3_inf_line_031_001_2072_tow_007_com_0819	ntw3_tow_b05_x8_007	true
ntw3_inf_line_031_008_2080	ntw3_ac_b05_x7_031	true
